site_number,file,line,call_signature,verdict,input_source,wrapper_call_line,evidence_quote,severity,verified_at,verified_by
151,./server/src/controllers/integrationsController.ts,1735,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
152,./server/src/controllers/integrationsController.ts,1794,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
153,./server/src/controllers/integrationsController.ts,1858,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
154,./server/src/controllers/integrationsController.ts,1965,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
155,./server/src/controllers/integrationsController.ts,740,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
156,./server/src/controllers/integrationsController.ts,768,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
157,./server/src/controllers/integrationsController.ts,916,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
158,./server/src/controllers/onboardingController.ts,316,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
159,./server/src/controllers/onboardingController.ts,38,prisma read,USER_SELF_READ,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
160,./server/src/controllers/organizationController.ts,14,prisma read,USER_SELF_READ,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
161,./server/src/controllers/risksController.ts,181,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
162,./server/src/controllers/risksController.ts,294,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
163,./server/src/controllers/risksController.ts,332,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
164,./server/src/controllers/risksController.ts,384,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
165,./server/src/controllers/risksController.ts,428,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
166,./server/src/controllers/risksController.ts,441,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
167,./server/src/controllers/risksController.ts,470,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
168,./server/src/controllers/risksController.ts,497,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
169,./server/src/controllers/risksController.ts,49,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
170,./server/src/controllers/risksController.ts,522,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
171,./server/src/controllers/risksController.ts,535,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
172,./server/src/controllers/risksController.ts,561,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
173,./server/src/controllers/risksController.ts,77,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
174,./server/src/controllers/securityController.ts,1182,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
175,./server/src/controllers/securityController.ts,1234,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-4
176,./server/src/controllers/securityController.ts,277,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
177,./server/src/controllers/securityController.ts,558,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
178,./server/src/controllers/securityController.ts,742,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
179,./server/src/controllers/securityController.ts,818,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
180,./server/src/controllers/securityController.ts,960,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
181,./server/src/controllers/webhookController.ts,320,prisma read,ORG_IN_WHERE_VERIFIED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
182,./server/src/controllers/webhookController.ts,443,prisma read,USER_SELF_READ,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
183,./server/src/controllers/webhookController.ts,611,prisma read,SYSTEM_LEVEL_NO_ORG_REQUIRED,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
184,./server/src/examples/newPagesExamples.ts,137,prisma read,NOT_APPLICABLE,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
185,./server/src/examples/newPagesExamples.ts,695,prisma read,NOT_APPLICABLE,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
186,./server/src/examples/newPagesExamples.ts,740,prisma read,NOT_APPLICABLE,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
187,./server/src/examples/newPagesExamples.ts,766,prisma read,NOT_APPLICABLE,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
188,./server/src/examples/newPagesExamples.ts,795,prisma read,NOT_APPLICABLE,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
189,./server/src/examples/newPagesExamples.ts,798,prisma read,NOT_APPLICABLE,controller-read,scoped,,NONE,2026-05-28T20:10:00Z,s4-cov11-5
190,./server/src/generated/prisma/client/index.d.ts,100064,prisma read,NOT_APPLICABLE,controller-read,scoped,generated JSDoc,NONE,2026-05-28T20:10:00Z,s4-cov11-5
191,./server/src/generated/prisma/client/index.d.ts,100089,prisma read,NOT_APPLICABLE,controller-read,scoped,generated JSDoc,NONE,2026-05-28T20:10:00Z,s4-cov11-5
192,./server/src/generated/prisma/client/index.d.ts,100113,prisma read,NOT_APPLICABLE,controller-read,scoped,generated JSDoc,NONE,2026-05-28T20:10:00Z,s4-cov11-5
193,./server/src/generated/prisma/client/index.d.ts,101010,prisma read,NOT_APPLICABLE,controller-read,scoped,generated JSDoc,NONE,2026-05-28T20:10:00Z,s4-cov11-5
194,./server/src/generated/prisma/client/index.d.ts,101024,prisma read,NOT_APPLICABLE,controller-read,scoped,generated JSDoc,NONE,2026-05-28T20:10:00Z,s4-cov11-5
195,./server/src/generated/prisma/client/index.d.ts,101039,prisma read,NOT_APPLICABLE,controller-read,scoped,generated JSDoc,NONE,2026-05-28T20:10:00Z,s4-cov11-5
196,./server/src/generated/prisma/client/index.d.ts,101055,prisma read,NOT_APPLICABLE,controller-read,scoped,generated JSDoc,NONE,2026-05-28T20:10:00Z,s4-cov11-5
197,./server/src/generated/prisma/client/index.d.ts,101070,prisma read,NOT_APPLICABLE,controller-read,scoped,generated JSDoc,NONE,2026-05-28T20:10:00Z,s4-cov11-5
198,./server/src/generated/prisma/client/index.d.ts,101073,prisma read,NOT_APPLICABLE,controller-read,scoped,generated JSDoc,NONE,2026-05-28T20:10:00Z,s4-cov11-5
199,./server/src/generated/prisma/client/index.d.ts,101076,prisma read,NOT_APPLICABLE,controller-read,scoped,generated JSDoc,NONE,2026-05-28T20:10:00Z,s4-cov11-5
200,./server/src/generated/prisma/client/index.d.ts,101254,prisma read,NOT_APPLICABLE,controller-read,scoped,generated JSDoc,NONE,2026-05-28T20:10:00Z,s4-cov11-5
201,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
202,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
203,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
204,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
205,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
206,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
207,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
208,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
209,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
210,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
211,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
212,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
213,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
214,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
215,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
216,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
217,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
218,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
219,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
220,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
221,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
222,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
223,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
224,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
225,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-6
226,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
227,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
228,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
229,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
230,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
231,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
232,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
233,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
234,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
235,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
236,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
237,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
238,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
239,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
240,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
241,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
242,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
243,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
244,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
245,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
246,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
247,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
248,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
249,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
250,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-7
251,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-8
252,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-8
253,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-8
254,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-8
255,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-8
256,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-8
257,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-8
