site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session
403,server/src/routes/webhooks.ts,242,router.get('/:webhookId'; asyncHandler(webhookController.getWebhook.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/:webhookId'; asyncHandler(webhookController.getWebhook.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
404,server/src/routes/webhooks.ts,245,router.post('/'; authorize('admin'); validateBody(createWebhookSchema); asyncHandler(webhookController.createWebhook.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/'; authorize('admin'); validateBody(createWebhookSchema); asyncHandler(webhookController.createWebhook.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
405,server/src/routes/webhooks.ts,248,router.patch('/:webhookId'; authorize('admin'); validateBody(updateWebhookSchema); asyncHandler(webhookController.updateWebhook.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/:webhookId'; authorize('admin'); validateBody(updateWebhookSchema); asyncHandler(webhookController.updateWebhook.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
406,server/src/routes/webhooks.ts,251,router.delete('/:webhookId'; authorize('admin'); asyncHandler(webhookController.deleteWebhook.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.delete('/:webhookId'; authorize('admin'); asyncHandler(webhookController.deleteWebhook.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
407,server/src/routes/webhooks.ts,254,router.post('/:webhookId/test'; authorize('admin'); asyncHandler(webhookController.testWebhook.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/:webhookId/test'; authorize('admin'); asyncHandler(webhookController.testWebhook.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
408,server/src/routes/webhooks.ts,257,router.post('/:webhookId/regenerate-secret'; authorize('admin'); asyncHandler(webhookController.regenerateSecret.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/:webhookId/regenerate-secret'; authorize('admin'); asyncHandler(webhookController.regenerateSecret.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
409,server/src/routes/webhooks.ts,264,router.get('/events/history'; asyncHandler(webhookController.getEventHistory.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/events/history'; asyncHandler(webhookController.getEventHistory.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
410,server/src/routes/webhooks.ts,267,router.post('/events/:eventId/retry'; authorize('admin'); asyncHandler(webhookController.retryEvent.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/events/:eventId/retry'; authorize('admin'); asyncHandler(webhookController.retryEvent.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
411,server/src/routes/webhooks.ts,274,router.get('/keys/list'; asyncHandler(webhookController.getApiKeys.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/keys/list'; asyncHandler(webhookController.getApiKeys.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
412,server/src/routes/webhooks.ts,277,router.post('/keys'; authorize('admin'); validateBody(createApiKeySchema); asyncHandler(webhookController.createApiKey.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/keys'; authorize('admin'); validateBody(createApiKeySchema); asyncHandler(webhookController.createApiKey.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
413,server/src/routes/webhooks.ts,280,router.delete('/keys/:keyId'; authorize('admin'); asyncHandler(webhookController.revokeApiKey.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.delete('/keys/:keyId'; authorize('admin'); asyncHandler(webhookController.revokeApiKey.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
414,server/src/routes/workflow.ts,40,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
415,server/src/routes/workflow.ts,80,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
416,server/src/routes/workflow.ts,107,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
417,server/src/routes/workflow.ts,130,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
418,server/src/routes/workflow.ts,165,router.delete(,AUTH_MOUNT_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
419,server/src/routes/workflow.ts,184,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
420,server/src/routes/workflow.ts,217,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
421,server/src/routes/workflow.ts,264,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
422,server/src/routes/workflow.ts,282,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
423,server/src/routes/workflow.ts,351,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
424,server/src/routes/workflow.ts,382,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
425,server/src/routes/workflow.ts,398,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
426,server/src/routes/workflow.ts,438,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
427,server/src/routes/workflow.ts,464,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
428,server/src/routes/workflow.ts,490,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
429,server/src/routes/workflow.ts,523,router.delete(,AUTH_MOUNT_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
430,server/src/routes/risks.ts,84,router.get('/'; asyncHandler(risksController.list.bind(risksController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/'; asyncHandler(risksController.list.bind(risksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
431,server/src/routes/risks.ts,121,router.get('/:id'; asyncHandler(risksController.getById.bind(risksController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/:id'; asyncHandler(risksController.getById.bind(risksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
432,server/src/routes/risks.ts,158,router.post('/'; authorize('admin'; 'editor'); validateBody(createRiskSchema); asyncHandler(risksController.create.bind(risksController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/'; authorize('admin'; 'editor'); validateBody(createRiskSchema); asyncHandler(risksController.create.bind(risksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
433,server/src/routes/risks.ts,230,router.patch('/:id'; authorize('admin'; 'editor'); validateBody(updateRiskSchema); asyncHandler(risksController.update.bind(risksController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/:id'; authorize('admin'; 'editor'); validateBody(updateRiskSchema); asyncHandler(risksController.update.bind(risksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
434,server/src/routes/risks.ts,259,router.delete('/:id'; authorize('admin'); asyncHandler(risksController.delete.bind(risksController)));,AUTH_MOUNT_VERIFIED,N/A,router.delete('/:id'; authorize('admin'); asyncHandler(risksController.delete.bind(risksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
435,server/src/routes/risks.ts,325,router.post('/prioritize'; authorize('admin'; 'editor'); asyncHandler(risksController.prioritize.bind(risksController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/prioritize'; authorize('admin'; 'editor'); asyncHandler(risksController.prioritize.bind(risksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
436,server/src/routes/risks.ts,406,router.post('/:id/remediation'; authorize('admin'; 'editor'); asyncHandler(risksController.generateRemediation.bind(risksController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/:id/remediation'; authorize('admin'; 'editor'); asyncHandler(risksController.generateRemediation.bind(risksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
437,server/src/routes/risks.ts,473,router.post('/scan'; authorize('admin'; 'editor'); asyncHandler(risksController.scan.bind(risksController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/scan'; authorize('admin'; 'editor'); asyncHandler(risksController.scan.bind(risksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
438,server/src/routes/search.ts,36,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
439,server/src/routes/search.ts,209,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
440,server/src/routes/search.ts,375,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
441,server/src/routes/search.ts,422,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
442,server/src/routes/frameworks.ts,41,router.get('/scores/history'; asyncHandler(async (req: Request; res: Response) => {,AUTH_MOUNT_VERIFIED,N/A,router.get('/scores/history'; asyncHandler(async (req: Request; res: Response) => {,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
443,server/src/routes/frameworks.ts,137,router.get('/templates'; asyncHandler(async (_req: Request; res: Response) => {,AUTH_MOUNT_VERIFIED,N/A,router.get('/templates'; asyncHandler(async (_req: Request; res: Response) => {,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
444,server/src/routes/frameworks.ts,143,router.get('/templates/:frameworkType'; asyncHandler(async (req: Request; res: Response) => {,AUTH_MOUNT_VERIFIED,N/A,router.get('/templates/:frameworkType'; asyncHandler(async (req: Request; res: Response) => {,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
445,server/src/routes/frameworks.ts,162,router.post('/:id/apply-template'; authorize('admin'; 'editor'); validateBody(applyTemplateSchema); asyncHandler(async (req: Request; res: Response) => {,AUTH_MOUNT_VERIFIED,N/A,router.post('/:id/apply-template'; authorize('admin'; 'editor'); validateBody(applyTemplateSchema); asyncHandler(async (req: Request; res: Response) => {,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
446,server/src/routes/frameworks.ts,189,router.post('/:id/regenerate-mappings'; authorize('admin'; 'editor'); asyncHandler(async (req: Request; res: Response) => {,AUTH_MOUNT_VERIFIED,N/A,router.post('/:id/regenerate-mappings'; authorize('admin'; 'editor'); asyncHandler(async (req: Request; res: Response) => {,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
447,server/src/routes/frameworks.ts,204,router.get('/'; asyncHandler(frameworksController.list.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/'; asyncHandler(frameworksController.list.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
448,server/src/routes/frameworks.ts,205,router.get('/:id'; asyncHandler(frameworksController.getById.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/:id'; asyncHandler(frameworksController.getById.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
449,server/src/routes/frameworks.ts,206,router.post('/'; authorize('admin'; 'editor'); enforceLimit('maxFrameworks'); validateBody(createFrameworkSchema); asyncHandler(frameworksController.create.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/'; authorize('admin'; 'editor'); enforceLimit('maxFrameworks'); validateBody(createFrameworkSchema); asyncHandler(frameworksController.create.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
450,server/src/routes/frameworks.ts,207,router.patch('/:id'; authorize('admin'; 'editor'); validateBody(updateFrameworkSchema); asyncHandler(frameworksController.update.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/:id'; authorize('admin'; 'editor'); validateBody(updateFrameworkSchema); asyncHandler(frameworksController.update.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
451,server/src/routes/frameworks.ts,208,router.delete('/:id'; authorize('admin'); asyncHandler(frameworksController.delete.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.delete('/:id'; authorize('admin'); asyncHandler(frameworksController.delete.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
452,server/src/routes/frameworks.ts,209,router.get('/:frameworkId/controls/:controlId/export'; authorize('admin'; 'editor'); asyncHandler(frameworksController.exportControl.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/:frameworkId/controls/:controlId/export'; authorize('admin'; 'editor'); asyncHandler(frameworksController.exportControl.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
453,server/src/routes/frameworks.ts,212,router.post('/:frameworkId/controls'; authorize('admin'; 'editor'); validateBody(createControlSchema); asyncHandler(frameworksController.createControl.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/:frameworkId/controls'; authorize('admin'; 'editor'); validateBody(createControlSchema); asyncHandler(frameworksController.createControl.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
454,server/src/routes/frameworks.ts,213,router.patch('/:frameworkId/controls/:controlId'; authorize('admin'; 'editor'); validateBody(updateControlSchema); asyncHandler(frameworksController.updateControl.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/:frameworkId/controls/:controlId'; authorize('admin'; 'editor'); validateBody(updateControlSchema); asyncHandler(frameworksController.updateControl.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
455,server/src/routes/frameworks.ts,214,router.post('/:frameworkId/controls/bulk-update'; authorize('admin'; 'editor'); validateBody(bulkUpdateControlsSchema); asyncHandler(frameworksController.bulkUpdateControls.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/:frameworkId/controls/bulk-update'; authorize('admin'; 'editor'); validateBody(bulkUpdateControlsSchema); asyncHandler(frameworksController.bulkUpdateControls.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
456,server/src/routes/frameworks.ts,215,router.delete('/:frameworkId/controls/:controlId'; authorize('admin'; 'editor'); asyncHandler(frameworksController.deleteControl.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.delete('/:frameworkId/controls/:controlId'; authorize('admin'; 'editor'); asyncHandler(frameworksController.deleteControl.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
457,server/src/routes/frameworks.ts,218,router.post('/:frameworkId/controls/:controlId/evidence'; authorize('admin'; 'editor'); upload.single('file'); asyncHandler(frameworksController.uploadEvidence.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/:frameworkId/controls/:controlId/evidence'; authorize('admin'; 'editor'); upload.single('file'); asyncHandler(frameworksController.uploadEvidence.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
458,server/src/routes/frameworks.ts,219,router.get('/:frameworkId/controls/:controlId/evidence/url'; authenticate; asyncHandler(frameworksController.getEvidenceUrl.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/:frameworkId/controls/:controlId/evidence/url'; authenticate; asyncHandler(frameworksController.getEvidenceUrl.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
459,server/src/routes/frameworks.ts,222,router.post('/:frameworkId/smart-upload'; authorize('admin'; 'editor'); upload.single('file'); asyncHandler(frameworksController.smartUpload.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/:frameworkId/smart-upload'; authorize('admin'; 'editor'); upload.single('file'); asyncHandler(frameworksController.smartUpload.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
460,server/src/routes/frameworks.ts,225,router.get('/:frameworkId/suggestions'; authenticate; asyncHandler(frameworksController.getSuggestions.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/:frameworkId/suggestions'; authenticate; asyncHandler(frameworksController.getSuggestions.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
461,server/src/routes/frameworks.ts,226,router.post('/suggestions/:suggestionId/accept'; authorize('admin'; 'editor'); asyncHandler(frameworksController.acceptSuggestion.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/suggestions/:suggestionId/accept'; authorize('admin'; 'editor'); asyncHandler(frameworksController.acceptSuggestion.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
462,server/src/routes/frameworks.ts,227,router.post('/suggestions/:suggestionId/reject'; authorize('admin'; 'editor'); validateBody(rejectSuggestionSchema); asyncHandler(frameworksController.rejectSuggestion.bind(frameworksController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/suggestions/:suggestionId/reject'; authorize('admin'; 'editor'); validateBody(rejectSuggestionSchema); asyncHandler(frameworksController.rejectSuggestion.bind(frameworksController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
463,server/src/routes/executive.ts,49,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
464,server/src/routes/executive.ts,252,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
465,server/src/routes/executive.ts,300,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
466,server/src/routes/executive.ts,475,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
467,server/src/routes/ropa.ts,84,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
468,server/src/routes/ropa.ts,147,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
469,server/src/routes/ropa.ts,239,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
470,server/src/routes/ropa.ts,275,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
471,server/src/routes/ropa.ts,365,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
472,server/src/routes/ropa.ts,391,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
473,server/src/routes/ropa.ts,438,router.delete(,AUTH_MOUNT_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
474,server/src/routes/ropa.ts,469,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
475,server/src/routes/auditor.ts,35,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
476,server/src/routes/auditor.ts,49,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
477,server/src/routes/auditor.ts,64,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
478,server/src/routes/auditor.ts,74,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
479,server/src/routes/auditor.ts,86,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
480,server/src/routes/auditor.ts,96,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
481,server/src/routes/auditor.ts,108,router.delete(,AUTH_MOUNT_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
482,server/src/routes/auditor.ts,123,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
483,server/src/routes/auditor.ts,133,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
484,server/src/routes/auditor.ts,145,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
485,server/src/routes/auditor.ts,155,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
486,server/src/routes/auditor.ts,167,router.delete(,AUTH_MOUNT_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
487,server/src/routes/auditor.ts,182,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
488,server/src/routes/auditor.ts,192,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
489,server/src/routes/auditor.ts,207,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
490,server/src/routes/auditor.ts,217,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
491,server/src/routes/auditor.ts,229,router.delete(,AUTH_MOUNT_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
492,server/src/routes/auditor.ts,244,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
493,server/src/routes/auditor.ts,254,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
494,server/src/routes/auditor.ts,269,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
495,server/src/routes/auditor.ts,279,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
496,server/src/routes/auditor.ts,291,router.delete(,AUTH_MOUNT_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
497,server/src/routes/auditor.ts,306,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
498,server/src/routes/auditor.ts,316,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
499,server/src/routes/auditor.ts,331,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
500,server/src/routes/auditor.ts,341,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
