op_number,file,line,model,operation,verdict,evidence_function_name,evidence_org_check_line,scan_hint
480,./server/src/services/integrations/providers/baseIntegration.ts,130,?,.create(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,protected httpClient: AxiosInstance;,line 130: non-Prisma: this.httpClient = axios.create({,NO_ORG_CHECK
481,./server/src/services/integrations/providers/baseIntegration.ts,182,?,.update(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,protected createEvidenceItem(,line 182: crypto,NO_ORG_CHECK
482,./server/src/services/integrations/servicenowService.ts,181,?,.create(,ORG_IN_PRIOR_FETCH_VERIFIED_v21,private async getClient(organizationId: string): Promise<AxiosInstance> {,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
483,./server/src/services/integrations/servicenowService.ts,240,integration,update,ORG_IN_FUNC_VERIFIED_v21,private async refreshOAuthToken(,ORG_REFS_IN_FUNC=2; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
484,./server/src/services/integrations/servicenowService.ts,339,integration,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async saveIntegration(,organizationId present in context lines around L11,ORG_SCOPED
485,./server/src/services/integrations/servicenowService.ts,372,integration,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async disconnect(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
486,./server/src/services/integrations/servicenowService.ts,569,auditLog,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createChange(,organizationId present in context lines around L11,ORG_SCOPED
487,./server/src/services/integrations/servicenowService.ts,759,auditLog,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createComplianceIncident(,organizationId present in context lines around L11,ORG_SCOPED
488,./server/src/services/integrations/servicenowService.ts,824,auditLog,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncIncidents(,organizationId present in context lines around L11,ORG_SCOPED
489,./server/src/services/integrations/servicenowService.ts,872,?,.update(,ORG_IN_FUNC_VERIFIED_v21,async syncIncidents(,ORG_REFS_IN_FUNC=6; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
490,./server/src/services/integrations/servicenowService.ts,883,issue,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncIncidents(,organizationId present in context lines around L11,ORG_SCOPED
491,./server/src/services/integrations/servicenowService.ts,900,auditLog,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncIncidents(,organizationId present in context lines around L11,ORG_SCOPED
492,./server/src/services/integrations/servicenowService.ts,1017,?,.update(,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async processWebhookEvent(,function body lines 978-1058 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
493,./server/src/services/integrations/slackService.ts,139,integration,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async saveIntegration(,organizationId present in context lines around L11,ORG_SCOPED
494,./server/src/services/integrations/slackService.ts,516,integration,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async disconnect(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
495,./server/src/services/integrations/slackService.ts,668,integration,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async configureAlertChannel(,organizationId present in context lines around L11,ORG_SCOPED
496,./server/src/services/iso27001Service.ts,155,iSO27001Assessment,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createAssessment(data: {,organizationId present in context lines around L11,ORG_SCOPED
497,./server/src/services/iso27001Service.ts,228,iSO27001Assessment,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateAssessmentStatus(,organizationId present in context lines around L11,ORG_SCOPED
498,./server/src/services/iso27001Service.ts,268,iSO27001SoA,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async upsertSoAEntry(data: {,organizationId present in context lines around L11,ORG_SCOPED
499,./server/src/services/iso27001Service.ts,345,iSO27001RiskScenario,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createRiskScenario(data: {,organizationId present in context lines around L11,ORG_SCOPED
500,./server/src/services/iso27001Service.ts,405,iSO27001RiskScenario,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateRiskScenario(,organizationId present in context lines around L11,ORG_SCOPED
501,./server/src/services/iso27001Service.ts,447,iSO27001CorrectiveAction,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createCorrectiveAction(data: {,organizationId present in context lines around L11,ORG_SCOPED
502,./server/src/services/iso27001Service.ts,489,iSO27001CorrectiveAction,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateCorrectiveActionStatus(,organizationId present in context lines around L11,ORG_SCOPED
503,./server/src/services/issueManagementService.ts,33,issue,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createIssue(data: {,organizationId present in context lines around L11,ORG_SCOPED
504,./server/src/services/issueManagementService.ts,117,issue,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async updateIssueStatus(,function body lines 86-166 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
505,./server/src/services/issueManagementService.ts,157,issue,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async assignIssue(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
506,./server/src/services/issueManagementService.ts,200,issueComment,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async addComment(,organizationId present in context lines around L11,ORG_SCOPED
507,./server/src/services/issueManagementService.ts,257,issue,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateRemediationPlan(,organizationId present in context lines around L11,ORG_SCOPED
508,./server/src/services/issueManagementService.ts,384,issue,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async updateSLAStatuses(organizationId: string) {,function body lines 370-450 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
509,./server/src/services/mdmService.ts,136,managedDevice,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async enrollDevice(data: {,organizationId present in context lines around L11,ORG_SCOPED
510,./server/src/services/mdmService.ts,262,managedDevice,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateDevice(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
511,./server/src/services/mdmService.ts,294,managedDevice,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async unenrollDevice(,organizationId present in context lines around L11,ORG_SCOPED
512,./server/src/services/mdmService.ts,325,managedDevice,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deleteDevice(id: string, userId: string, organizationId: string): Promise<",organizationId present in context lines around L11,ORG_SCOPED
513,./server/src/services/mdmService.ts,360,managedDevice,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async reassignDevice(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
514,./server/src/services/mdmService.ts,425,mDMPolicy,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createPolicy(data: {,organizationId present in context lines around L11,ORG_SCOPED
515,./server/src/services/mdmService.ts,536,mDMPolicy,update,ORG_IN_FUNC_VERIFIED_v21,async updatePolicy(,ORG_REFS_IN_FUNC=8; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
516,./server/src/services/mdmService.ts,565,mDMPolicy,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deletePolicy(id: string, userId: string, organizationId: string): Promise<",organizationId present in context lines around L11,ORG_SCOPED
517,./server/src/services/mdmService.ts,606,deviceAction,create,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async executeAction(data: {,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
518,./server/src/services/mdmService.ts,782,deviceComplianceCheck,create,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async runComplianceCheck(,function body lines 724-804 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
519,./server/src/services/mdmService.ts,797,managedDevice,update,ORG_IN_FUNC_VERIFIED_v21,async runComplianceCheck(,ORG_REFS_IN_FUNC=3; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
520,./server/src/services/mdmService.ts,1139,deviceAction,update,ORG_IN_PRIOR_FETCH,private async executeDeviceAction(,"mdmService.ts:1139 — executeDeviceAction(action, device) receives pre-fetched org-validated records as parameters",NO_ORG_CHECK
521,./server/src/services/mdmService.ts,1150,managedDevice,update,ORG_IN_PRIOR_FETCH,private async executeDeviceAction(,mdmService.ts:1150 — executeDeviceAction same as #520,NO_ORG_CHECK
522,./server/src/services/monitoringService.ts,29,continuousMonitor,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createMonitor(data: {,organizationId present in context lines around L11,ORG_SCOPED
523,./server/src/services/monitoringService.ts,75,monitorResult,create,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async executeMonitor(,function body lines 58-138 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
524,./server/src/services/monitoringService.ts,89,continuousMonitor,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async executeMonitor(,organizationId present in context lines around L11,ORG_SCOPED
525,./server/src/services/monitoringService.ts,262,issue,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async createIssueFromFailure(,organizationId present in context lines around L11,ORG_SCOPED
526,./server/src/services/monitoringService.ts,399,continuousMonitor,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async toggleMonitorActive(,organizationId present in context lines around L11,ORG_SCOPED
527,./server/src/services/monitoringService.ts,461,continuousMonitor,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateMonitor(,organizationId present in context lines around L11,ORG_SCOPED
528,./server/src/services/monitoringService.ts,493,monitorResult,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deleteMonitor(monitorId: string, userId: string, organizationId: string) {",organizationId present in context lines around L11,ORG_SCOPED
529,./server/src/services/monitoringService.ts,494,continuousMonitor,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deleteMonitor(monitorId: string, userId: string, organizationId: string) {",organizationId present in context lines around L11,ORG_SCOPED
530,./server/src/services/multiWorkspaceService.ts,33,organization,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async createChildOrganization(,function body lines 14-94 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
531,./server/src/services/multiWorkspaceService.ts,40,organization,create,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async createChildOrganization(,function body lines 14-94 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
532,./server/src/services/multiWorkspaceService.ts,269,user,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async moveUserToOrganization(,organizationId present in context lines around L11,ORG_SCOPED
533,./server/src/services/multiWorkspaceService.ts,314,complianceFramework,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async cloneFrameworkToChildren(,organizationId present in context lines around L11,ORG_SCOPED
534,./server/src/services/multiWorkspaceService.ts,326,frameworkControl,create,ORG_IN_FUNC_VERIFIED_v21,async cloneFrameworkToChildren(,ORG_REFS_IN_FUNC=3; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
535,./server/src/services/nistCsfService.ts,445,nistCsfProfile,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createProfile(input: CreateProfileInput) {,organizationId present in context lines around L11,ORG_SCOPED
536,./server/src/services/nistCsfService.ts,492,nistCsfProfile,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateProfile(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
537,./server/src/services/nistCsfService.ts,558,nistCsfProfile,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async archiveProfile(id: string, organizationId: string, userId: string) {",prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
538,./server/src/services/nistCsfService.ts,599,nistCsfSubcategoryAssessment,upsert,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async upsertSubcategoryAssessment(input: UpsertAssessmentInput) {,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
539,./server/src/services/nistCsfService.ts,683,nistCsfSubcategoryAssessment,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async bulkSeedSubcategories(profileId: string, organizationId: string, userId: s",organizationId present in context lines around L11,ORG_SCOPED
540,./server/src/services/nistCsfService.ts,906,nistCsfGapAnalysis,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async generateGapAnalysis(,organizationId present in context lines around L11,ORG_SCOPED
541,./server/src/services/nistCsfService.ts,926,nistCsfGapAnalysis,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async generateGapAnalysis(,organizationId present in context lines around L11,ORG_SCOPED
542,./server/src/services/nistCsfService.ts,1045,nistCsfActionItem,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createActionItem(input: CreateActionItemInput) {,organizationId present in context lines around L11,ORG_SCOPED
543,./server/src/services/nistCsfService.ts,1090,nistCsfActionItem,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateActionItem(,organizationId present in context lines around L11,ORG_SCOPED
544,./server/src/services/nistCsfService.ts,1144,nistCsfActionItem,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async completeActionItem(id: string, organizationId: string, userId: string) {",prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
545,./server/src/services/notificationService.ts,197,notification,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async sendNotification(,organizationId present in context lines around L11,ORG_SCOPED
546,./server/src/services/notificationService.ts,231,notification,update,ORG_IN_FUNC_VERIFIED_v21,async sendNotification(,function body lines 163-243 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
547,./server/src/services/notificationService.ts,528,?,.create(,ORG_IN_FUNC_VERIFIED_v21,private async sendSMS(,function body lines 468-548 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
548,./server/src/services/notificationService.ts,537,notification,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async sendSMS(,organizationId present in context lines around L11,ORG_SCOPED
549,./server/src/services/notificationService.ts,704,notification,update,ORG_IN_FUNC_VERIFIED_v21,"async markAsRead(notificationId: string, userId: string): Promise<void> {",function body lines 703-760 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
550,./server/src/services/npsService.ts,92,?,.update(,ORG_IN_FUNC_VERIFIED_v21,(unknown),function body lines 1-81 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
551,./server/src/services/npsService.ts,134,nPSInvitation,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async scheduleInvitation(input: {,organizationId present in context lines around L11,ORG_SCOPED
552,./server/src/services/npsService.ts,177,nPSInvitation,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async sendInvitation(invitationId: string, organizationId: string) {",prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
553,./server/src/services/npsService.ts,211,nPSInvitation,update,ORG_IN_FUNC_VERIFIED_v21,"async sendInvitation(invitationId: string, organizationId: string) {",ORG_REFS_IN_FUNC=5; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
554,./server/src/services/npsService.ts,256,nPSResponse,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createResponse(input: CreateNPSResponseInput) {,organizationId present in context lines around L11,ORG_SCOPED
555,./server/src/services/npsService.ts,270,nPSInvitation,update,ORG_IN_FUNC_VERIFIED_v21,async createResponse(input: CreateNPSResponseInput) {,ORG_REFS_IN_FUNC=8; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
556,./server/src/services/npsService.ts,294,nPSInvitation,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async dismissInvitation(invitationId: string, organizationId: string, userId: st",organizationId present in context lines around L11,ORG_SCOPED
557,./server/src/services/npsService.ts,317,nPSInvitation,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async snoozeInvitation(invitationId: string, organizationId: string, userId: str",organizationId present in context lines around L11,ORG_SCOPED
558,./server/src/services/pciDssService.ts,241,?,.create(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createScope(data: {,organizationId present in context lines around L11,ORG_SCOPED
559,./server/src/services/pciDssService.ts,305,?,.update(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateScope(,organizationId present in context lines around L11,ORG_SCOPED
560,./server/src/services/pciDssService.ts,413,?,.update(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async upsertRequirement(data: {,organizationId present in context lines around L11,ORG_SCOPED
561,./server/src/services/pciDssService.ts,414,?,.create(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async upsertRequirement(data: {,organizationId present in context lines around L11,ORG_SCOPED
562,./server/src/services/pciDssService.ts,492,?,.create(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async bulkSeedRequirements(scopeId: string, organizationId: string, userId: stri",organizationId present in context lines around L11,ORG_SCOPED
563,./server/src/services/pciDssService.ts,551,?,.create(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createEvidence(data: {,organizationId present in context lines around L11,ORG_SCOPED
564,./server/src/services/pciDssService.ts,616,?,.update(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async approveEvidence(id: string, organizationId: string, reviewerId: string) {",organizationId present in context lines around L11,ORG_SCOPED
565,./server/src/services/pciDssService.ts,649,?,.update(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async rejectEvidence(id: string, organizationId: string, reviewerId: string, rea",organizationId present in context lines around L11,ORG_SCOPED
566,./server/src/services/pciDssService.ts,707,?,.create(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createQSAFinding(data: {,organizationId present in context lines around L11,ORG_SCOPED
567,./server/src/services/pciDssService.ts,784,?,.update(,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateQSAFindingStatus(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
568,./server/src/services/pciDssService.ts,856,?,.create(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createCCW(data: {,organizationId present in context lines around L11,ORG_SCOPED
569,./server/src/services/pciDssService.ts,892,?,.update(,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async approveCCW(id: string, organizationId: string, approverId: string) {",prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
570,./server/src/services/pciDssService.ts,896,?,.update(,ORG_IN_FUNC_VERIFIED_v21,"async approveCCW(id: string, organizationId: string, approverId: string) {",ORG_REFS_IN_FUNC=7; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
571,./server/src/services/pciDssService.ts,946,?,.create(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createROC(data: {,organizationId present in context lines around L11,ORG_SCOPED
572,./server/src/services/pciDssService.ts,1001,?,.update(,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async finalizeROC(id: string, organizationId: string, userId: string) {",organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
573,./server/src/services/pciDssService.ts,1051,?,.create(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async generateAOC(,organizationId present in context lines around L11,ORG_SCOPED
574,./server/src/services/personnelService.ts,26,personnel,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createPersonnel(data: {,organizationId present in context lines around L11,ORG_SCOPED
575,./server/src/services/personnelService.ts,73,personnel,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async completeOnboarding(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
576,./server/src/services/personnelService.ts,85,user,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async completeOnboarding(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
577,./server/src/services/personnelService.ts,118,personnel,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async startOffboarding(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
578,./server/src/services/personnelService.ts,131,user,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async startOffboarding(,function body lines 105-185 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
579,./server/src/services/personnelService.ts,170,accessReview,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createAccessReview(data: {,organizationId present in context lines around L11,ORG_SCOPED
580,./server/src/services/personnelService.ts,221,accessReview,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async completeAccessReview(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
581,./server/src/services/personnelService.ts,239,personnel,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async completeAccessReview(,function body lines 204-284 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
582,./server/src/services/personnelService.ts,347,personnel,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updatePersonnelAccess(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
583,./server/src/services/personnelService.ts,387,personnel,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateTrainingStatus(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
584,./server/src/services/personnelService.ts,496,personnel,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updatePersonnel(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
585,./server/src/services/personnelService.ts,544,personnel,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async deletePersonnel(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
586,./server/src/services/personnelService.ts,553,user,update,ORG_IN_FUNC_VERIFIED_v21,async deletePersonnel(,ORG_REFS_IN_FUNC=3; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
587,./server/src/services/policyLibraryService.ts,30,policy,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createPolicy(data: {,organizationId present in context lines around L11,ORG_SCOPED
588,./server/src/services/policyLibraryService.ts,256,frameworkControl,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async createControlMapping(,function body lines 238-318 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
589,./server/src/services/policyLibraryService.ts,305,policy,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async archivePolicy(policyId: string, userId: string, organizationId: string) {",organizationId present in context lines around L11,ORG_SCOPED
590,./server/src/services/policyLibraryService.ts,331,policy,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async submitForReview(policyId: string, userId: string, organizationId: string) ",organizationId present in context lines around L11,ORG_SCOPED
591,./server/src/services/policyLibraryService.ts,357,policy,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async duplicatePolicy(policyId: string, userId: string, organizationId: string) ",organizationId present in context lines around L11,ORG_SCOPED
592,./server/src/services/policyLibraryService.ts,449,policy,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updatePolicy(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
593,./server/src/services/policyLibraryService.ts,484,policy,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async approvePolicy(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
594,./server/src/services/questionnaireService.ts,48,questionnaire,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createQuestionnaire(data: {,organizationId present in context lines around L11,ORG_SCOPED
595,./server/src/services/questionnaireService.ts,97,questionnaireQuestion,create,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async addQuestions(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
596,./server/src/services/questionnaireService.ts,175,questionnaireResponse,create,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async generateAIResponses(,function body lines 126-206 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
597,./server/src/services/questionnaireService.ts,195,questionnaire,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async generateAIResponses(,function body lines 126-206 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
598,./server/src/services/questionnaireService.ts,377,questionnaireResponse,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async submitResponse(,function body lines 346-426 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
599,./server/src/services/questionnaireService.ts,388,questionnaireResponse,create,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async submitResponse(,function body lines 346-426 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
600,./server/src/services/questionnaireService.ts,451,questionnaire,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async completeQuestionnaire(,function body lines 415-495 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
601,./server/src/services/queue/jobQueue.ts,607,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,private setupRepeatableJob(,line 607: Map/Cache op,NO_ORG_CHECK
602,./server/src/services/queue/jobQueue.ts,791,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,async shutdown(timeoutMs = 30000): Promise<void> {,line 791: Map/Cache op,NO_ORG_CHECK
603,./server/src/services/realTimeComplianceService.ts,418,?,.delete(,ORG_IN_FUNC_VERIFIED_v21,async executeMonitorAndBroadcast(,ORG_REFS_IN_FUNC=9; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
604,./server/src/services/realTimeComplianceService.ts,514,metricsHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async recomputeAndBroadcastScore(,organizationId present in context lines around L11,ORG_SCOPED
605,./server/src/services/realTimeComplianceService.ts,653,?,.delete(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"private scheduleScoreRecompute(organizationId: string, reason: string): void {",organizationId present in context lines around L11,ORG_SCOPED
606,./server/src/services/reportingService.ts,29,customReport,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createReport(data: {,organizationId present in context lines around L11,ORG_SCOPED
607,./server/src/services/reportingService.ts,358,customReport,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async scheduleReport(,organizationId present in context lines around L11,ORG_SCOPED
608,./server/src/services/riskManagementService.ts,28,riskAssessment,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createRiskAssessment(data: {,organizationId present in context lines around L11,ORG_SCOPED
609,./server/src/services/riskManagementService.ts,74,riskItem,create,ORG_IN_FUNC_VERIFIED_v21,async addRiskToAssessment(,ORG_REFS_IN_FUNC=5; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
610,./server/src/services/riskManagementService.ts,118,riskAssessment,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async completeRiskAssessment(,organizationId present in context lines around L11,ORG_SCOPED
